-1.068122422679683714e+00
-8.612160343708458177e-01
-1.068095155212074987e+00
-8.612160343708458177e-01
-1.068093152650000377e+00
-8.612160343708460397e-01
-1.068092269766468094e+00
-8.612160343708461507e-01
-1.068091733768152363e+00
-8.612160343708459287e-01
-1.068091361087200042e+00
-8.612160343708458177e-01
-1.068091081860462976e+00
-8.612160343708461507e-01
-1.068090862481117620e+00
-8.612160343708459287e-01
-1.068090684334655371e+00
-8.612160343708460397e-01
-1.068090536093704301e+00
-8.612160343708459287e-01
-1.068090410386527411e+00
-8.612160343708460397e-01
-1.068090302167922223e+00
-8.612160343708460397e-01
-1.068090207846929873e+00
-8.612160343708459287e-01
-1.068090124786070350e+00
-8.612160343708459287e-01
-1.068090050997565488e+00
-8.612160343708461507e-01
-1.068089984950617133e+00
-8.612160343708460397e-01
-1.068089925444531518e+00
-8.612160343708459287e-01
-1.068089871522534429e+00
-8.612160343708461507e-01
-1.068089822411658396e+00
-8.612160343708459287e-01
-1.068089777479819480e+00
-8.612160343708461507e-01
-1.068089736204563822e+00
-8.612160343708461507e-01
-1.068089698149887967e+00
-8.612160343708461507e-01
-1.068089662948782159e+00
-8.612160343708460397e-01
-1.068089630289893455e+00
-8.612160343708459287e-01
-1.068089599907209530e+00
-8.612160343708461507e-01
-1.068089571571974927e+00
-8.612160343708458177e-01
-1.068089545086313263e+00
-8.612160343708461507e-01
-1.068089520278119764e+00
-8.612160343708462618e-01
-1.068089496996946108e+00
-8.612160343708461507e-01
-1.068089475110674424e+00
-8.612160343708457066e-01
-1.068089454502777036e+00
-8.612160343708458177e-01
-1.068089435070064930e+00
-8.612160343708459287e-01
-1.068089416720827911e+00
-8.612160343708461507e-01
-1.068089399373269632e+00
-8.612160343708461507e-01
-1.068089382954201083e+00
-8.612160343708462618e-01
-1.068089367397946132e+00
-8.612160343708464838e-01
-1.068089352645396950e+00
-8.612160343708457066e-01
-1.068089338643223751e+00
-8.612160343708459287e-01
-1.068089325343190232e+00
-8.612160343708461507e-01
-1.068089312701576921e+00
-8.612160343708464838e-01
-1.068089300678666476e+00
-8.612160343708461507e-01
-1.068089289238314477e+00
-8.612160343708468169e-01
-1.068089278347572613e+00
-8.612160343708462618e-01
-1.068089267976359613e+00
-8.612160343708460397e-01
-1.068089258097163707e+00
-8.612160343708460397e-01
-1.068089248684801262e+00
-8.612160343708469279e-01
-1.068089239716201622e+00
-8.612160343708471499e-01
-1.068089231170181952e+00
-8.612160343708465948e-01
-1.068089223027346879e+00
-8.612160343708471499e-01
-1.068089215269840020e+00
-8.612160343708485932e-01
