0.0718915,0.0183669,0.0109709,0,0.00209075,0.000727922,0.00375524,0.0420424,0.268497
0.0614335,0.00810591,0.00851658,0.00998809,0.0251235,0.00653102,0.0147812,0.0388799,0.199504
0.0329164,0.019322,0.014096,0.00767371,0.0182848,0.0197627,0.0230512,0.0503044,0.175543
0.0214788,0.000829958,0.00728372,0.00476229,0.0235294,0.0121774,0.00572046,0.0706487,0.190591
0.0231813,0.00910546,0.016583,0.00988646,0.00369938,0.0163091,0.0237205,0.0148985,0.179615
0.0055409,0.0134663,0.0116688,0.0158649,0.01712,0.0225717,0.00985244,0.0060119,0.00932967
0.0777117,0.0112601,0.0021716,0,0.00555974,0,0.00978876,0.0212665,0.292592
0.0827867,0.00576722,0.0068672,0.00117374,0.0249879,0.0134368,0.00775409,0.012285,0.229548
0.0507527,0.00206956,0.00292983,0.00914381,0.0169225,0.0171217,0.0082083,0.0109908,0.167275
0.0792437,0.00154415,0.014025,0.00185584,0.00115095,0.007601,0,0.0083485,0.406888
0.0366165,0.00962554,0.0327986,0.0438289,0.0283324,0.0368094,0.0364832,0.0466585,0.0248429
0.0371143,0.00396181,0.013638,0.0188143,0.0166465,0.0135148,0.028053,0.0177123,0.0522318
0.0167166,0.0113903,0.00707962,0.00490841,0.0180054,0.0227104,0.0207444,0.0164696,0.0182615
0.07879,0.00807573,0.000651073,0.00455212,0.00253208,0.00541801,0.0233948,0.0131313,0.154112
0.0739239,0.00329581,0.0184102,0.00521722,0.00553602,0.0097315,0.0137279,0.0196804,0.196725
0.0171843,0.0131159,0.025885,0.0133456,0.0157412,0.0250924,0.0288165,0.0357344,0.0105669
0.0326782,0.0159262,0.0029699,0.0230912,0.0141187,0.0268273,0.0258914,0.0406061,0.0443534
0.00600976,0.0238657,0.0112627,0.0226756,0.0369919,0.0132278,0.0125101,0.0234663,0.011742
0.00299246,0.0046407,0.0175855,0.0148334,0.0212624,0.0187485,0.0114857,0.011591,0.00162768
0.00992169,0.00412489,0.014426,0.0209754,0.0302992,0.00973393,0.00573614,0.00588606,0.00262611
0.00815185,0.00775039,0.00832914,0.0145517,0.00485033,0.0264064,0.0141,0.00433861,0.00612647
0.125084,0.031212,0.0111653,0.0609791,0.049501,0.00591814,0.0259918,0.0206082,0.0733107
0.028843,0.00834415,0.0326926,0.0412669,0.0721161,0.0271655,0.025647,0.024024,0.182308
0.0281837,0,0.0259196,0.0390858,0.0268629,0.0183933,0.014437,0.0164898,0.0274433
0.0204266,0.00992344,0.02701,0.03731,0.0395512,0.0186682,0.00637697,0.00383539,0.00145584
0.0616563,0.0232073,0.0270145,0.0212596,0.0124967,0.0220709,0.000829958,0.0136777,0.1271
0.0746288,0.035664,0.0432222,0.0442398,0.035418,0.0218425,0.0174321,0.0304665,0.180427
0.0674291,0.0152808,0.0218182,0.0255008,0.0266202,0.0113832,0.00165992,0,0.191054
0.169954,0.0256885,0.0272847,0.0115074,0.0241137,0.0267257,0.00605414,0.0271414,0.189874
0.143063,0.0246532,0.0282668,0.0335074,0.0115707,0.0247323,0.00627904,0.0102543,0.11898
0.00834321,0.00890698,0.0105166,0.0114161,0.0219929,0.0172033,0.00608936,0.00946212,0.00358395
0.179892,0.0281159,0.0374067,0.0105664,0.0173453,0.00972762,0.00520858,0.0386976,0.0456335
0.115858,0.00185694,0.0472118,0.0145418,0.017823,0.0141754,0.0109117,0.00631229,0.121648
0.0105627,0.00746794,0.0135081,0.0183276,0.040903,0.00860317,0.00576763,0.00372454,0.00302787
0.0223049,0.0522858,0.0503003,0.0829909,0.163543,0.0399928,0.0439986,0.0390625,0.0155783
0.244987,0.0802434,0.0551065,0.0500448,0.172727,0.0233516,0.0202108,0.0246249,0.390109
0.01915,0.00786997,0.031944,0.0177887,0.19572,0.035712,0.027434,0.023929,0.0658029
0.0355701,0.0121328,0.0446094,0.0250022,0.149169,0.0641005,0.0248452,0.05147,0.0604234
0.0637908,0.0085453,0.0230298,0.0271164,0.0243072,0.020971,0.0373437,0.0470511,0.181907
0.0160874,0.00968239,0.00489521,0.0137019,0.0473369,0.0456884,0.0100686,0.0158116,0.0120815
0.0555245,0.0221943,0,0.0444358,0.0173073,0.0234834,0.0488591,0.0473547,0.137703
0.0372818,0.0151456,0.0216535,0.0179418,0.235105,0.0168842,0.0380169,0.0243998,0.0467017
0.0284701,0.0152094,0.0162447,0.0167622,0.23935,0.0234565,0.0373508,0.0202326,0.055532
0.0346322,0.0206263,0.0134907,0.0239742,0.201668,0.0521737,0.0237864,0.0445002,0.0460845
0.0661601,0.0252157,0.012753,0.0148929,0.0219611,0.0292884,0.0378897,0.00294786,0.130004
0.0121256,0.0146569,0.00962085,0.0227972,0.0391071,0.0243113,0.0164159,0.0152581,0.00358395
0.0550242,0.0282957,0.00134222,0.0314351,0.0254874,0.0104246,0.0291724,0.0158157,0.157933
0.0400796,0.0114892,0.00707402,0.0475023,0.210537,0.0516212,0.0109233,0.0248814,0.0809183
0.0274943,0.0196544,0.0132541,0.0290917,0.234808,0.0192896,0.036704,0,0.137872
0.106453,0.0166663,0.0122809,0.0501168,0.0436737,0.0421418,0.0144201,0.0714061,0.275894
0.0820498,0.0230366,0.0073589,0.0174227,0.0212441,0.011344,0.0100185,0.0132194,0.168195
0.0720876,0.0109448,0.0308373,0.0195845,0.0152007,0.0150303,0.0119768,0.0361644,0.11142
0.0175862,0.0085151,0.00886179,0.0110633,0.0385714,0.0226846,0.0114841,0.00498183,0.020619
0.0847542,0.0204808,0.0194952,0.016905,0.0773447,0.0100138,0.0106729,0.0360915,0.0690381
0.0490821,0.0404458,0.000651073,0.0241933,0.100862,0.0279974,0.01148,0.0313738,0.137854
0.00980609,0.0227068,0.0194322,0.0252457,0.0423671,0.0377888,0.0261899,0.0214814,0.014319
0.0192735,0.0232881,0.0130925,0.00819364,0.00787348,0.0140169,0.0257603,0.0389859,0.0483435
0.0105346,0.0142595,0.0154896,0.0280602,0.0413831,0.0194439,0.0128436,0.0160683,0.0128449
0.0104458,0.000514718,0.0113279,0.0123618,0.0219755,0.0212574,0.00770559,0.00931425,0.00189819
0.00882322,0.00744333,0.0163333,0.0161379,0.0187197,0.0112762,0.00820344,0.00750628,0.0023556
0.0168511,0.0206232,0.00981251,0.0327544,0.0261285,0.016269,0.0130645,0.00720429,0.012405
0.0974524,0.0500079,0.00359567,0.0285421,0.0326192,0,0.0132312,0.0581712,0.137956
0.155541,0.00446946,0.0326416,0.0181085,0.0614511,0.0170469,0,0.0119772,0.148227
0.0422912,0.0207616,0.0208056,0.0128878,0.017821,0.0100606,0.011886,0.00902617,0.0251741
0.0109439,0.00435427,0.0103137,0.0165174,0.0208308,0.0091155,0.00717087,0.019296,0.0113371
0.153926,0.0162243,0.0212199,0.0119575,0.0243043,0.0305751,0.00897807,0.0194557,0.0260733
0.0556368,0.0459752,0.0386969,0.0739826,0.0301336,0.0134915,0.0251895,0.0108579,0.0757082
0.169306,0.0129114,0.019632,0.0161983,0.00810838,0.00291169,0.00494094,0.0150531,0.0836766
0.180157,0.0278426,0.0322668,0.0270348,0.0271481,0.0140271,0.00488305,0.0159351,0.0831616
0.153829,0.0238603,0.0240877,0.0279431,0.0290728,0.0106433,0.00494344,0.0134389,0.111958
0.0124534,0.00731142,0.0126623,0.0186482,0.0258659,0.00814741,0.0110923,0.010413,0.00779023
0.152715,0.00911445,0.0358075,0.0412913,0.0282189,0.00827277,0.0217528,0.022725,0.0766815
0.13758,0.0379798,0.0392972,0.0243427,0.010848,0.00992316,0.00879961,0.0276368,0.0851173
0.00734457,0.0100154,0.0134344,0.0257419,0.010423,0.0139338,0.00606204,0.007263,0.00422769
0.0145019,0.00609099,0.019481,0.0725963,0.573738,0.0392037,0.0321291,0.00729682,0.0396239
0,0.0218716,0.00115095,0.0712363,0.784541,0.120375,0.00130215,0.0231774,0
0.023089,0.00102944,0.0222112,0.0242237,0.107583,0.0422975,0.0332329,0.0178566,0.0490839
0.0150589,0.00887784,0.0270794,0.0376976,0.112749,0.0445966,0.0191199,0.0299988,0.0379826
0.0356293,0.0288983,0.0122815,0.0380553,0.0353339,0.0348879,0.0371588,0.0375104,0.167815
0.00606993,0.00641427,0.0154797,0.0148182,0.0786503,0.0246766,0.019021,0.00454878,0.00218376
0.0400475,0.0229316,0.0162414,0.0141559,0.014327,0.0212273,0.0187462,0.0404039,0.149886
0.0321082,0.00154415,0.0275614,0.0125088,0.075605,0.0455762,0.027759,0.0308477,0.0649673
0.0255335,0.0297042,0.000976609,0.0449382,0.132203,0.0299913,0.0388336,0.0265878,0.0345451
0.0263093,0.0203129,0.00130215,0.0376551,0.0828365,0.0496508,0.0188843,0.0131069,0.0611441
0.0590204,0.0221256,0.0171231,0.00850685,0.0465012,0.00801878,0.0284453,0.0240359,0.164425
0.0020717,0.00816839,0.00637378,0.0244241,0.0196845,0.0209825,0.012154,0.0122701,0.00782806
0.0277038,0.0321033,0.0172158,0.0145744,0.013882,0.0336937,0.0167153,0.0277401,0.183181
0.0302984,0.00826828,0.0039212,0.0158526,0.122745,0.0488588,0.00557983,0.019052,0.0624302
0.0221229,0.0213715,0.00429068,0.0155035,0.0733828,0.0292215,0.006531,0.0411668,0.132379
0.0987686,0.0402206,0,0.0368278,0.0143624,0.0207862,0.0086317,0.01328,0.330814
0.0586489,0.0365634,0.000651073,0.048679,0.179938,0.0367631,0.0247277,0.0530344,0.019846
0.0595165,0.0427219,0.0463765,0.00779065,0.0375174,0.0302135,0.0351849,0.0237385,0.0557664
0.0137764,0.0131839,0.0176541,0.0294163,0.0199303,0.0109645,0.0151373,0.0175705,0.0175439
0.0781458,0.0105218,0.00600428,0.00430029,0.00719656,0.033072,0.0126636,0.0219446,0.143471
0.0569196,0.0288701,0.00741696,0.013727,0.0450837,0.000514718,0.00684877,0.0102562,0.185332
0.0210038,0.0311254,0.0261747,0.0371575,0.0501228,0.0579613,0.0229417,0.0137484,0.00543111
0.0349722,0.00666225,0.0216613,0.0174998,0.0233089,0.0172707,0.0212405,0.0463379,0.019284
0.0269851,0.00908328,0.0325437,0.0133988,0.0104504,0.0100702,0.0086911,0.0126964,0.0230494
0.00720276,0.00442943,0.0103259,0.00844375,0.0183217,0.0255306,0.0136902,0.0207034,0.0114859
0.00603184,0.0146085,0.00544739,0.0133804,0.0272816,0.012846,0.0119816,0.00166566,0.00693798
0.0186118,0.0146447,0.00635183,0.0114389,0.015301,0.0195632,0.0159547,0.0115567,0.0171384
0.0952586,0.0101098,0.0623938,0.0319728,0.0389059,0.000514718,0.0179373,0.0493161,0.156737
0.200704,0.0154204,0.0502137,0.0358306,0.0104223,0.0211117,0.00784334,0.0145413,0.150672
0.0364557,0.00803144,0.0170021,0.015943,0.0424455,0.0138808,0.0223682,0.0373512,0.0251099
0.021536,0.0349478,0.020778,0.0170061,0.0367071,0.0204084,0.00558725,0.000514718,0.0109105
0.100885,0.0282568,0.0259316,0.00635896,0.0277175,0.0134853,0.00603854,0.00319789,0.0850469
0.0890011,0.076995,0.0579756,0.0526801,0.0691369,0.0258775,0.0158607,0.0283716,0.0601507
0.150907,0.0270202,0.0172566,0.0136257,0.00697157,0.00782018,0.00130215,0.017853,0.0943691
0.211511,0.0341246,0.00212224,0.0268284,0.0361229,0.00570038,0.0110932,0.00949982,0.0865025
0.203957,0.0393785,0.0233287,0.0202503,0.0188957,0.0249172,0.00669191,0.0353786,0.0906532
0.0139704,0.014133,0.00687488,0.0307605,0.0450959,0.0123226,0.00480076,0.00175307,0.0133519
0.213612,0.0630683,0.0235356,0.032701,0.0198497,0.00679834,0.0320439,0,0.0498731
0.134287,0.0409551,0.0352252,0.0147373,0.0132019,0.00837901,0.0210567,0.0164755,0.0911856
0.040234,0.0222708,0.0111005,0.00679154,0.0259062,0.0182804,0.0211216,0.00930572,0.00525448
0.128185,0.105613,0.00588222,0.0690279,0.0636013,0.0706228,0.0646764,0.0672023,0.134759
0.202585,0.0462372,0.0413739,0.0102084,0.157069,0.0305457,0.00930483,0.0399032,0.148682
0.0159962,0.00497975,0.0138366,0.0300789,0.127442,0.0467975,0.0296821,0.0268167,0.0419318
0.0193483,0.00247921,0.00673625,0.0221592,0.104056,0.051154,0.0384937,0.0210186,0.0382693
0.0482446,0.0437991,0.0236892,0.0134299,0.022673,0.0473464,0.00613214,0.0415854,0.135157
0.0175719,0.00990391,0.0219085,0.0129324,0.0198623,0.0372315,0.0239516,0.0127823,0.0236209
0.0451874,0.00713532,0.0077037,0.0129746,0.0175671,0.00583081,0.0316987,0.0303814,0.135522
0.0120356,0.0129148,0.00198545,0.0100251,0.074224,0.0336588,0.00245309,0.0353863,0.0645785
0.0137193,0.0145245,0.00407349,0.016607,0.0916496,0.00360955,0.0125868,0.0162436,0.063398
0.0201738,0.0164528,0.0135081,0.0106281,0.0466822,0.0190107,0.0101684,0.0171536,0.0491596
0.0330843,0.00785645,0.00782454,0.0167554,0.0283765,0.0129248,0.0120875,0.0270603,0.212987
0.00303985,0.00464316,0.0109764,0.0217558,0.0585525,0.0219963,0.0104949,0.0151909,0
0.0821112,0.0266451,0.00554382,0.0225522,0.015742,0.00851215,0.0156912,0.00943636,0.142892
0.0450301,0,0.0135266,0.0166409,0.0305107,0.000514718,0.00198016,0.0247635,0.104195
0.0353599,0.017884,0.0169971,0.000514718,0.0454518,0.000514718,0.0115091,0.0113361,0.122346
0.0748286,0.015594,0.021163,0.000514718,0.0112015,0.0248721,0.0123749,0.0236968,0.274063
0.0121156,0.0100295,0.0136978,0.00471742,0.0493121,0.0288817,0.0127594,0.0127383,0.00397868
0.0244775,0.0148182,0.0174333,0.0112019,0.026095,0.0343942,0.0137635,0.0107019,0.0103527
0.00874509,0.00165992,0.0168148,0.0274364,0.0516831,0.0360409,0.0125535,0.00567259,0.00531662
0.0752635,0.033765,0.00762446,0.0270451,0.0708665,0.00350613,0.00852343,0.0201934,0.0550685
0.0500841,0.0201079,0.019308,0.0176216,0.134119,0.0539512,0.0270194,0.0145336,0.0687503
0.00759698,0.0291128,0.0353512,0.0157754,0.0318684,0.0353466,0.0157892,0.036807,0.0283266
0.0335976,0.0523464,0.0144788,0.0199333,0.0222405,0.028166,0.0171324,0.0176148,0.0293627
0.0144254,0.0126013,0.0358641,0.0519681,0.0341882,0.00995821,0.00637435,0.0146638,0.0143184
0.0110688,0.00651573,0.00513498,0.0202593,0.0170818,0.0138851,0.00264437,0.0164433,0.00660549
0.0154748,0.00134222,0.00855807,0.0141861,0.00836032,0.014174,0.0127983,0.00500765,0.0082266
0.0210146,0.0156027,0.00995628,0.0168966,0.027788,0.0211406,0.00589189,0.0100259,0.0101261
0.152731,0.0359775,0.0387413,0.0769906,0.0289952,0.0193346,0.00667737,0.0327891,0.120529
0.14287,0.0241284,0.0823641,0.0766027,0.0326064,0.0277699,0.0065432,0.024957,0.131713
0.0277308,0.0223497,0.0482985,0.0193368,0.0382229,0.00278376,0.00212337,0.0280545,0.0254527
0.0169305,0.0171331,0.0162248,0.0434606,0.0220079,0.0431883,0.0132619,0.00760048,0.0102845
0.139224,0.0139567,0.0211724,0.0173725,0.0136164,0.0213309,0,0.00309654,0.0451033
0.0404288,0.0811341,0.0759614,0.0768409,0.0357036,0.0317396,0.025127,0.029762,0.0721807
0.140542,0.0231474,0.029479,0.012961,0.0143006,0.0166549,0.00212224,0.0250389,0.106477
0.14794,0.0652136,0.0170856,0.0296278,0.0394991,0.00307193,0,0.02965,0.117778
0.171521,0.0434511,0.0533381,0.0111017,0.015516,0.0107452,0.0114124,0.0316426,0.0879555
0.0272089,0.0855469,0.0608642,0.0532962,0.0535916,0.0392256,0.00619899,0.00867841,0.00840111
0.076512,0.0279813,0.211819,0.237757,0.0863291,0.0397334,0.0176467,0.062808,0.0546144
0.0497423,0.0688223,0.147754,0.386752,0.110507,0.0339688,0.0665523,0.0210645,0.0246565
0.0117613,0.0252222,0.138705,0.215485,0.0796028,0.06408,0.00604457,0.00897347,0.0152465
0.144943,0.0851858,0.148677,0.0975598,0.199137,0.0448631,0.145833,0.0752054,0.169361
0.119212,0.0753399,0.0843225,0.0505529,0.440261,0.343502,0.0699163,0.0425877,0.0467775
0.0149116,0.0130082,0.0115683,0.0262333,0.0774086,0.0597457,0.0191047,0.0384901,0.0605312
0.022245,0.00998298,0.019737,0.00924759,0.0538353,0.0198727,0.0237268,0.027305,0.0794386
0.0412924,0.00900009,0.00479072,0.00475129,0.0254034,0.0195998,0.00443176,0.0402658,0.188869
0.00884338,0.00703203,0.005399,0.0273865,0.0323418,0.0316697,0.0167295,0.015361,0.00732431
0.0620414,0.0249029,0.0108424,0.0131364,0.0284925,0.00775282,0.00539787,0.0221961,0.0631123
0.0283302,0.00838033,0.0112904,0.0179313,0.037752,0.029598,0.0267551,0.029556,0.0482485
0.0314004,0.0172957,0.0104223,0.0237233,0.0520547,0.0370647,0.00491528,0.0348021,0.0880402
0.0476399,0.0113841,0.00345284,0.0269494,0.0747985,0.0419943,0.00245764,0.0353733,0.0739352
0.0496653,0.0273691,0.0148425,0.0285095,0.00463447,0.0109341,0.0337163,0.0301444,0.227793
0.00464113,0.0255894,0.00972399,0.0241518,0.0395907,0.0309547,0.0129765,0.0136854,0
0.10041,0.00782709,0.0137419,0.0178214,0.0400594,0.0239496,0.0146143,0.0289882,0.111502
0.0537035,0.0263141,0.000325536,0.0242683,0.157209,0.0643049,0.00377538,0.0331807,0.096688
0.0295371,0.0102731,0.0161364,0.0382761,0.127418,0.0422372,0.0288619,0.0140621,0.126779
0.0480685,0.0272063,0.0221951,0.01156,0.0487261,0.0614344,0.0271611,0.0263835,0.232845
0.0256128,0.0115711,0.0127682,0.0214921,0.0168334,0.00774444,0.00281541,0.00424294,0.0294562
0.0279312,0.0211607,0.00914337,0.0259411,0.00622394,0.0254859,0.0179793,0.0179413,0.00664483
0.0140266,0.0075605,0.0141041,0.0142417,0.039615,0.0186372,0.0109756,0.0101094,0.0109202
0.0996842,0.0411362,0,0.0284867,0.0149006,0.033863,0.00794474,0.0137196,0.0770183
0.109356,0.0206022,0.0210196,0.01793,0.121963,0.0541265,0.0249503,0.0269848,0.0928683
0.0110364,0.0316648,0.0355495,0.0290799,0.0694111,0.0306627,0.0339318,0.0305684,0.00804405
0.0334417,0.0276632,0.0305693,0.0222793,0.014986,0.018981,0.0189199,0.0406412,0.0326681
0.0227154,0.026038,0.0212021,0.0210533,0.0328865,0.0305236,0.0123627,0.0189526,0.0167615
0.0116219,0.00488691,0.00507892,0.0111574,0.0159352,0.0124328,0.0209536,0.0140517,0.00693176
0.0111886,0.00975689,0.0089585,0.00548592,0.00555725,0.014883,0.0116166,0.00840054,0.00497539
0.00975792,0.0242191,0.012336,0.0170871,0.0122819,0.0271159,0.00591597,0.0154174,0.011169
0.153454,0.0399053,0,0.020076,0.0265291,0.00247921,0.0250495,0.0060026,0.303001
0.18067,0.0273884,0.0777792,0.059361,0.0191398,0.0174784,0.00885028,0.00731623,0.110115
0.037065,0.040125,0.0214968,0.0498218,0.024241,0.00661813,0.00757082,0.0286411,0.0141321
0.016083,0.0268134,0.0210776,0.042525,0.0231775,0.00714259,0.0139181,0.0094898,0.00629594
0.0862466,0.0272147,0.0448615,0.0145105,0.0226466,0.00920265,0.0241051,0.010122,0.0984588
0.0685875,0.0140873,0.0778494,0.26803,0.0452872,0.045384,0.0317448,0.0819085,0.0443147
0.0973511,0.101296,0.067369,0.161156,0.0115238,0.0241021,0.00607078,0.0222668,0.0708102
0.0553134,0.0430115,0.151919,0.259817,0.125775,0.0305177,0.0294515,0.0370064,0.0644817
0.0060027,0.0657722,0.261035,0.260191,0.145813,0.0348826,0.0281736,0.00677654,0.0243504
0.00700849,0.018861,0.110973,0.282249,0.0803866,0.0440181,0.000829958,0.00134222,0.00218376
0.00715865,0.00484138,0.0993099,0.127173,0.0696468,0.0263421,0.00653841,0.0019809,0.00363961
0.0774915,0.0338844,0.00537522,0.0241115,0.0201306,0.0341141,0.00622527,0.0263905,0.0147955
0.00349019,0.00185939,0.257952,0.213249,0.0500628,0.0221479,0.000976609,0.00226904,0.00254252
0.138943,0.0464346,0.15698,0.201783,0.575166,0.135801,0.0537445,0.0737796,0.0610987
0,0.0515813,0.218627,0.0782402,1,0.0309172,0.00976881,0.0857507,0.0119521
0.00866502,0.00917324,0.0208817,0.358932,0.678813,0.141961,0.0126513,0.00939555,0.00709117
0,0,0.0432148,0.527033,0.763274,0.0633238,0.00537382,0,0.00591814
0,0.0130319,0.0965496,0.530067,0.365844,0.0957646,0.0378505,0.0276183,0
0.0117877,0.0478492,0.123515,0.240627,0.127155,0.0456184,0.0234555,0.0267719,0.0172682
0.0394095,0.00909343,0.031342,0.00684674,0.0157335,0.00123961,0.023962,0.0456864,0.143932
0.0208036,0.0133023,0.0331435,0.0430555,0.147256,0.0846459,0.0362769,0.00377799,0.0398536
0.0286087,0.00682371,0.0248749,0.0192507,0.156217,0.0653353,0.0192813,0.048381,0.0945943
0.0401562,0.0105008,0.0233825,0.0460955,0.118928,0.0743634,0.0380547,0.0146373,0.10606
0.0482904,0.0321218,0.00635183,0.0238334,0.0305984,0.0071606,0.0308242,0.0577665,0.269994
0.0092359,0.000514718,0.0144959,0.01133,0.0629617,0.0631209,0.012273,0.00780294,0.00280142
0.0494193,0.0124988,0.01304,0.0141864,0.0180273,0.00569597,0.0199598,0.0231882,0.148677
0.0477884,0.0160121,0.0088036,0.019358,0.12149,0.067793,0.0357994,0.00878941,0.0879643
0.0516838,0.00556947,0.0310566,0,0.146682,0.0859265,0,0.0268695,0.127198
0.0628806,0.0504865,0,0.0197751,0.0865831,0.0503228,0.0311503,0.0166883,0.222791
0.0389308,0.0260317,0.0281563,0.0302848,0.0404735,0.0153243,0.000829958,0.0480282,0.0911135
0.0675447,0.0203564,0.01963,0.0147194,0.0541951,0.022011,0.0255781,0.0173766,0.0924289
0.0118498,0.00913966,0.0125014,0.0231554,0.0353918,0.0412722,0.040079,0.00890506,0.00682689
0.0717108,0.0101109,0.00635534,0.00470538,0.00603577,0.00432524,0.0145485,0.0249688,0.150394
0.144283,0.0140288,0.00375979,0.00605362,0.00276227,0.00335282,0.0153903,0.0161874,0.105304
0.0199699,0.01839,0.0216979,0.0715533,0.0415943,0.0327584,0.0397854,0.0197109,0.00850473
0.0401883,0.0301424,0.0262681,0.0233156,0.0314037,0.0281233,0.0268234,0.0320993,0.0382424
0.0101489,0.0150312,0.0297757,0.0277639,0.0176089,0.0273575,0.0247219,0.0414541,0.0120873
0.00584579,0.0187752,0.029736,0.0147653,0.0152376,0.0186242,0.012468,0.00282727,0.00620478
0.0106798,0.0127383,0.00937201,0.00911677,0.0177874,0.00738177,0.00819123,0.00309706,0.00357808
0.0140026,0.0224268,0.0265078,0.0166428,0.0388758,0.00753132,0.00865564,0.00226904,0
0.160208,0.0610087,0.037538,0.0354043,0.0101532,0.00257359,0.00115095,0.0433526,0.139976
0.128994,0.00984202,0.0135192,0.0438669,0.047552,0.0288828,0.0101485,0.0328429,0.101249
0.0562393,0.0292213,0.202123,0.114965,0.0470106,0.0536553,0.0368112,0.00115095,0.00665323
0.000920756,0.104801,0.34989,0.164925,0.125349,0.00796449,0.0297436,0.0146415,0.00569456
